18:41:36.370,12/12/2022,L,01,active,+000,+0.010546,+0.998731,-0.978793
18:41:36.375,12/12/2022,L,01,active,+000,+0.010563,+0.998764,-0.978684
18:41:36.380,12/12/2022,L,01,active,+000,+0.010532,+0.998720,-0.978671
18:41:36.385,12/12/2022,L,01,active,+000,+0.010539,+0.998711,-0.978750
18:41:36.390,12/12/2022,L,01,active,+000,+0.010515,+0.998722,-0.978720
18:41:36.395,12/12/2022,L,01,active,+000,+0.010534,+0.998716,-0.978715
18:41:36.400,12/12/2022,L,01,active,+000,+0.010556,+0.998760,-0.978747
18:41:36.405,12/12/2022,L,01,active,+000,+0.010524,+0.998741,-0.978698
18:41:36.410,12/12/2022,L,01,active,+000,+0.010522,+0.998751,-0.978679
18:41:36.415,12/12/2022,L,01,active,+000,+0.010521,+0.998771,-0.978670
18:41:36.420,12/12/2022,L,01,active,+000,+0.010522,+0.998715,-0.978646
18:41:36.425,12/12/2022,L,01,active,+000,+0.010542,+0.998757,-0.978808
18:41:36.430,12/12/2022,L,01,active,+000,+0.010534,+0.998708,-0.978706
18:41:36.435,12/12/2022,L,01,active,+000,+0.010552,+0.998712,-0.978676
18:41:36.440,12/12/2022,L,01,active,+000,+0.010553,+0.998773,-0.978791
18:41:36.445,12/12/2022,L,01,active,+000,+0.010508,+0.998687,-0.978660
18:41:36.450,12/12/2022,L,01,active,+000,+0.010535,+0.998735,-0.978759
18:41:36.455,12/12/2022,L,01,active,+000,+0.010549,+0.998753,-0.978700
18:41:36.460,12/12/2022,L,01,active,+000,+0.010558,+0.998753,-0.978659
18:41:36.465,12/12/2022,L,01,active,+000,+0.010556,+0.998772,-0.978774
18:41:36.470,12/12/2022,L,01,active,+000,+0.010505,+0.998696,-0.978643
18:41:36.475,12/12/2022,L,01,active,+000,+0.010563,+0.998742,-0.978750
18:41:36.480,12/12/2022,L,01,active,+000,+0.010542,+0.998743,-0.978752
18:41:36.485,12/12/2022,L,01,active,+000,+0.010491,+0.998711,-0.978630
18:41:36.490,12/12/2022,L,01,active,+000,+0.010543,+0.998746,-0.978728
18:41:36.495,12/12/2022,L,01,active,+000,+0.010522,+0.998734,-0.978658
18:41:36.500,12/12/2022,L,01,active,+000,+0.010546,+0.998763,-0.978654
18:41:36.505,12/12/2022,L,01,active,+000,+0.010537,+0.998757,-0.978726
18:41:36.510,12/12/2022,L,01,active,+000,+0.010521,+0.998712,-0.978696
18:41:36.515,12/12/2022,L,01,active,+000,+0.010577,+0.998733,-0.978748
18:41:36.520,12/12/2022,L,01,active,+000,+0.010534,+0.998753,-0.978721
18:41:36.525,12/12/2022,L,01,active,+000,+0.010518,+0.998745,-0.978718
18:41:36.530,12/12/2022,L,01,active,+000,+0.010522,+0.998728,-0.978731
18:41:36.535,12/12/2022,L,01,active,+000,+0.010538,+0.998744,-0.978694
18:41:36.540,12/12/2022,L,01,active,+000,+0.010544,+0.998733,-0.978735
18:41:36.545,12/12/2022,L,01,active,+000,+0.010489,+0.998714,-0.978687
18:41:36.550,12/12/2022,L,01,active,+000,+0.010541,+0.998763,-0.978710
18:41:36.555,12/12/2022,L,01,active,+000,+0.010568,+0.998736,-0.978738
18:41:36.560,12/12/2022,L,01,active,+000,+0.010538,+0.998713,-0.978712
18:41:36.565,12/12/2022,L,01,active,+000,+0.010552,+0.998757,-0.978749
18:41:36.570,12/12/2022,L,01,active,+000,+0.010532,+0.998739,-0.978652
18:41:36.575,12/12/2022,L,01,active,+000,+0.010532,+0.998751,-0.978674
18:41:36.580,12/12/2022,L,01,active,+000,+0.010544,+0.998765,-0.978771
18:41:36.585,12/12/2022,L,01,active,+000,+0.010526,+0.998718,-0.978691
18:41:36.590,12/12/2022,L,01,active,+000,+0.010535,+0.998735,-0.978680
18:41:36.595,12/12/2022,L,01,active,+000,+0.010555,+0.998764,-0.978729
18:41:36.600,12/12/2022,L,01,active,+000,+0.010522,+0.998731,-0.978679
18:41:36.605,12/12/2022,L,01,active,+000,+0.010506,+0.998732,-0.978715
18:41:36.610,12/12/2022,L,01,active,+000,+0.010550,+0.998742,-0.978761
18:41:36.615,12/12/2022,L,01,active,+000,+0.010573,+0.998745,-0.978704
18:41:36.620,12/12/2022,L,01,active,+000,+0.010532,+0.998755,-0.978712
18:41:36.625,12/12/2022,L,01,active,+000,+0.010511,+0.998737,-0.978702
18:41:36.630,12/12/2022,L,01,active,+000,+0.010555,+0.998752,-0.978723
18:41:36.635,12/12/2022,L,01,active,+000,+0.010513,+0.998714,-0.978706
